model,vertical_case,distance_Mpc,inclination_deg,D_sigma,i_sigma,upsilon,q_log10_ML,chi2_data,rms_km_s,prior_D,prior_i,prior_ML,prior_other,prior_total,objective_chi2_plus_priors,NFW_log10_M200,NFW_M200_Msun,NFW_log10_c200,NFW_c200,obs_velocity_factor_from_i73,MOND_a0_m_s2,minimum_gN_km2_s2_kpc,Kcrit_km_s_minus2,principal_mode_residual,principal_mode_min,K_treatment
NFW,gas_thin_hstar0p3,16.6,67.0,2.0000000000000004,-2.0,0.762,0.10380372095595687,76.72138192669753,8.190064836638054,4.000000000000002,4.0,1.077521248430216,0.0,9.077521248430218,85.79890317512775,11.769213149501567,587777760055.8518,0.7910803235796797,6.181307140027095,1.038891595602483,,,,,,
MOND,gas_thin_hstar0p3,16.6,67.0,2.0000000000000004,-2.0,0.762,0.10380372095595687,4503.747088774425,23.313473779976704,4.000000000000002,4.0,1.077521248430216,0.0,9.077521248430218,4512.824610022855,,,,,1.038891595602483,1.2e-10,83.73007597392512,,,,
TG_edge_limit,gas_thin_hstar0p3,16.6,67.0,2.0000000000000004,-2.0,0.762,0.10380372095595687,315.2981704877195,7.134444244889264,4.000000000000002,4.0,1.077521248430216,0.0,9.077521248430218,324.37569173614975,,,,,1.038891595602483,,,3.945963447561606e-05,5.692403650098664e-12,0.03207723686513679,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.4765969408345689,-0.1,105.80113052975256,8.645181077281073,4.000000000000002,4.0,1.0,0.0,9.000000000000002,114.80113052975256,11.654103457115813,450924110354.0666,1.0426128889592507,11.030949311499773,1.038891595602483,,,,,,
MOND,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.4765969408345689,-0.1,1214.6288665736604,11.49043310510964,4.000000000000002,4.0,1.0,0.0,9.000000000000002,1223.6288665736604,,,,,1.038891595602483,1.2e-10,64.69190024460752,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.4765969408345689,-0.1,9872.312320573299,30.212612147387997,4.000000000000002,4.0,1.0,0.0,9.000000000000002,9881.312320573299,,,,,1.038891595602483,,,6.144300033016766e-05,9.720923245889917e-12,0.0398406427090928,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.5347505628802474,-0.05,96.75684943727,8.25129608643796,4.000000000000002,4.0,0.25,0.0,8.250000000000002,105.00684943727,11.663926892124536,461239924231.6495,1.0071092482756467,10.165043658927672,1.038891595602483,,,,,,
MOND,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.5347505628802474,-0.05,1308.4472674293465,12.482952796675345,4.000000000000002,4.0,0.25,0.0,8.250000000000002,1316.6972674293465,,,,,1.038891595602483,1.2e-10,68.54905810797707,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.5347505628802474,-0.05,6636.772987531774,24.673041232342076,4.000000000000002,4.0,0.25,0.0,8.250000000000002,6645.022987531774,,,,,1.038891595602483,,,5.590086321546385e-05,6.5816635484573975e-12,0.038704063886663684,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.6,0.0,87.47741402617417,7.8615895789745585,4.000000000000002,4.0,0.0,0.0,8.000000000000002,95.47741402617417,11.678171823362113,476619518258.99347,0.9637855103664412,9.199950917748495,1.038891595602483,,,,,,
MOND,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.6,0.0,1739.0999629364765,14.591340682121091,4.000000000000002,4.0,0.0,0.0,8.000000000000002,1747.0999629364765,,,,,1.038891595602483,1.2e-10,72.87686041183363,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.6,0.0,3935.814520775403,18.905636664988563,4.000000000000002,4.0,0.0,0.0,8.000000000000002,3943.814520775403,,,,,1.038891595602483,,,5.074745382772673e-05,9.510611994953375e-12,0.037691123813539486,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.673211072581178,0.05,78.19840520312299,7.4957832198285645,4.000000000000002,4.0,0.25,0.0,8.250000000000002,86.44840520312299,11.699331829606235,500416740312.7812,0.9099729780123299,8.1277994307648,1.038891595602483,,,,,,
MOND,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.673211072581178,0.05,2562.4179050735547,17.570345728122767,4.000000000000002,4.0,0.25,0.0,8.250000000000002,2570.6679050735547,,,,,1.038891595602483,1.2e-10,77.73273446333123,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.673211072581178,0.05,1905.4473417824988,13.120862268922577,4.000000000000002,4.0,0.25,0.0,8.250000000000002,1913.6973417824988,,,,,1.038891595602483,,,4.5978391623967934e-05,8.960303332524578e-12,0.03678949722108705,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.7553552470765004,0.1,69.56523170486783,7.185700512654967,4.000000000000002,4.0,1.0,0.0,9.000000000000002,78.56523170486783,11.731840474302786,539312485060.4243,0.841528597385689,6.942703164610736,1.038891595602483,,,,,,
MOND,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.7553552470765004,0.1,3841.731620120272,21.19960331118249,4.000000000000002,4.0,1.0,0.0,9.000000000000002,3850.731620120272,,,,,1.038891595602483,1.2e-10,83.18111476087759,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.7553552470765004,0.1,701.2450572178811,8.26125140842385,4.000000000000002,4.0,1.0,0.0,9.000000000000002,710.2450572178811,,,,,1.038891595602483,,,4.158378908574277e-05,1.1016252671238401e-11,0.03598766618424513,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.762,0.10380372095595687,68.97340310712144,7.165714919731326,4.000000000000002,4.0,1.077521248430216,0.0,9.077521248430218,78.05092435555166,11.734978262962198,543223141744.53394,0.835553792121123,6.847842958625235,1.038891595602483,,,,,,
MOND,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.762,0.10380372095595687,3959.6935935986335,21.497844703309045,4.000000000000002,4.0,1.077521248430216,0.0,9.077521248430218,3968.7711148470635,,,,,1.038891595602483,1.2e-10,83.62184158213891,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,67.0,2.0000000000000004,-2.0,0.762,0.10380372095595687,648.3306652221958,8.009554691222121,4.000000000000002,4.0,1.077521248430216,0.0,9.077521248430218,657.408186470626,,,,,1.038891595602483,,,4.1264422716660344e-05,8.686924742307128e-12,0.0359304453342391,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.4765969408345689,-0.1,107.29344545616263,8.964477138408887,4.000000000000002,1.0,1.0,0.0,6.000000000000002,113.29344545616263,11.626509686301693,423164947685.11566,1.0376433985459401,10.905445169528091,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.4765969408345689,-0.1,1466.299259203329,12.746913429554853,4.000000000000002,1.0,1.0,0.0,6.000000000000002,1472.299259203329,,,,,1.0176782650088638,1.2e-10,64.18072231135861,,,,
TG_edge_limit,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.4765969408345689,-0.1,9239.07052804607,28.420848893933265,4.000000000000002,1.0,1.0,0.0,6.000000000000002,9245.07052804607,,,,,1.0176782650088638,,,6.320417122612775e-05,4.810397258632018e-12,0.037712298779657455,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.5347505628802474,-0.05,98.44291742778309,8.627200006471586,4.000000000000002,1.0,0.25,0.0,5.250000000000002,103.69291742778309,11.635462915631763,431979279369.92957,1.0017740195018292,10.040931851525864,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.5347505628802474,-0.05,1688.4660758616126,14.139261022205822,4.000000000000002,1.0,0.25,0.0,5.250000000000002,1693.7160758616126,,,,,1.0176782650088638,1.2e-10,68.04482836518973,,,,
TG_edge_limit,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.5347505628802474,-0.05,6049.449186736909,22.88053374137627,4.000000000000002,1.0,0.25,0.0,5.250000000000002,6054.699186736909,,,,,1.0176782650088638,,,5.7404440583881296e-05,6.087354062745999e-12,0.036601802360164144,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.6,0.0,89.37837569244125,8.302327308842617,4.000000000000002,1.0,0.0,0.0,5.000000000000002,94.37837569244125,11.648768045648588,445418289339.58264,0.9578644050376413,9.075371356583101,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.6,0.0,2270.8014564499504,16.48259878639546,4.000000000000002,1.0,0.0,0.0,5.000000000000002,2275.8014564499504,,,,,1.0176782650088638,1.2e-10,72.38042666696816,,,,
TG_edge_limit,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.6,0.0,3439.5217762656207,17.163271838908273,4.000000000000002,1.0,0.0,0.0,5.000000000000002,3444.5217762656207,,,,,1.0176782650088638,,,5.203018543296739e-05,7.285580802510076e-12,0.03561611884991928,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.673211072581178,0.05,80.2585894106438,8.01015884396229,4.000000000000002,1.0,0.25,0.0,5.250000000000002,85.5085894106438,11.668978480766123,466636257976.85455,0.9030994109917506,8.000173598375273,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.673211072581178,0.05,3271.153946770908,19.57557609539228,4.000000000000002,1.0,0.25,0.0,5.250000000000002,3276.403946770908,,,,,1.0176782650088638,1.2e-10,77.24504797200383,,,,
TG_edge_limit,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.673211072581178,0.05,1551.0933593876591,11.591858814370077,4.000000000000002,1.0,0.25,0.0,5.250000000000002,1556.3433593876591,,,,,1.0176782650088638,,,4.7072527898437094e-05,7.761963448009776e-12,0.034741906044585595,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.7553552470765004,0.1,71.56755347423359,7.781922131256117,4.000000000000002,1.0,1.0,0.0,6.000000000000002,77.56755347423359,11.700700568669792,501996360697.86505,0.8330579484827998,6.808602007033378,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.7553552470765004,0.1,4755.067899322444,23.25235979677597,4.000000000000002,1.0,1.0,0.0,6.000000000000002,4761.067899322444,,,,,1.0176782650088638,1.2e-10,82.70324284944436,,,,
TG_edge_limit,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.7553552470765004,0.1,546.2680821196374,7.633692931676846,4.000000000000002,1.0,1.0,0.0,6.000000000000002,552.2680821196374,,,,,1.0176782650088638,,,4.251734811220698e-05,9.329958599000275e-12,0.03396692419330829,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.762,0.10380372095595687,70.95512995820911,7.768429215612222,4.000000000000002,1.0,1.077521248430216,0.0,6.077521248430218,77.03265120663933,11.703795503858936,505586540529.3866,0.8269220461886849,6.7130834542898095,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.762,0.10380372095595687,4889.790383248303,23.5525861000627,4.000000000000002,1.0,1.077521248430216,0.0,6.077521248430218,4895.867904496734,,,,,1.0176782650088638,1.2e-10,83.1447635852936,,,,
TG_edge_limit,gas_mix_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.762,0.10380372095595687,511.07524413279657,7.510577943835253,4.000000000000002,1.0,1.077521248430216,0.0,6.077521248430218,517.1527653812268,,,,,1.0176782650088638,,,4.218680038850449e-05,7.658251789229625e-12,0.03391170758468339,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.4765969408345689,-0.1,110.17457380434938,8.986216678791724,4.000000000000002,1.0,1.0,0.0,6.000000000000002,116.17457380434938,11.62424823284787,420967174894.75085,1.038760241313515,10.93352598169131,1.0176782650088638,,,,,,
MOND,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.4765969408345689,-0.1,1523.2652594680953,12.96336158814229,4.000000000000002,1.0,1.0,0.0,6.000000000000002,1529.2652594680953,,,,,1.0176782650088638,1.2e-10,64.27597351838047,,,,
TG_edge_limit,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.4765969408345689,-0.1,9114.971756716044,28.227788422525997,4.000000000000002,1.0,1.0,0.0,6.000000000000002,9120.971756716044,,,,,1.0176782650088638,,,6.289395963645237e-05,7.472021906246926e-12,0.03774976503051026,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.5347505628802474,-0.05,101.25810261012485,8.64726290281437,4.000000000000002,1.0,0.25,0.0,5.250000000000002,106.50810261012485,11.63312519483495,429660267835.989,1.0028769229163743,10.06646349421314,1.0176782650088638,,,,,,
MOND,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.5347505628802474,-0.05,1751.0443418985137,14.35044408724449,4.000000000000002,1.0,0.25,0.0,5.250000000000002,1756.2943418985137,,,,,1.0176782650088638,1.2e-10,68.14007957221159,,,,
TG_edge_limit,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.5347505628802474,-0.05,5959.830550135825,22.709403804063616,4.000000000000002,1.0,0.25,0.0,5.250000000000002,5965.080550135825,,,,,1.0176782650088638,,,5.7150516109546505e-05,8.390205030853055e-12,0.036637201909986726,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.6,0.0,92.09437674437076,8.32025833573539,4.000000000000002,1.0,0.0,0.0,5.000000000000002,97.09437674437076,11.64634124612573,442936272061.09357,0.9589435057939663,9.097949163400491,1.0176782650088638,,,,,,
MOND,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.6,0.0,2338.8597708857856,16.677523937378144,4.000000000000002,1.0,0.0,0.0,5.000000000000002,2343.8597708857856,,,,,1.0176782650088638,1.2e-10,72.47567787399004,,,,
TG_edge_limit,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.6,0.0,3383.0881458016884,17.02343155616176,4.000000000000002,1.0,0.0,0.0,5.000000000000002,3388.0881458016884,,,,,1.0176782650088638,,,5.182309574321668e-05,5.698610079173599e-12,0.035649149202839084,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.673211072581178,0.05,82.81796540243148,8.025248628255552,4.000000000000002,1.0,0.25,0.0,5.250000000000002,88.06796540243148,11.666448904118992,463926204640.49146,0.9041372581377423,8.019314726133507,1.0176782650088638,,,,,,
MOND,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.673211072581178,0.05,3344.525449279464,19.75108397536774,4.000000000000002,1.0,0.25,0.0,5.250000000000002,3349.775449279464,,,,,1.0176782650088638,1.2e-10,77.34029917902569,,,,
TG_edge_limit,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.673211072581178,0.05,1526.5194055258119,11.510616461855678,4.000000000000002,1.0,0.25,0.0,5.250000000000002,1531.7694055258119,,,,,1.0176782650088638,,,4.690417620279069e-05,6.210185249856333e-12,0.03477243272398836,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.7553552470765004,0.1,73.86837423636457,7.7930204084392045,4.000000000000002,1.0,1.0,0.0,6.000000000000002,79.86837423636457,11.698057590467009,498950647397.2492,0.8340214488336831,6.823723941567195,1.0176782650088638,,,,,,
MOND,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.7553552470765004,0.1,4833.5548011813835,23.409400861359416,4.000000000000002,1.0,1.0,0.0,6.000000000000002,4839.5548011813835,,,,,1.0176782650088638,1.2e-10,82.79849405646623,,,,
TG_edge_limit,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.7553552470765004,0.1,552.2174764249135,7.692923162907915,4.000000000000002,1.0,1.0,0.0,6.000000000000002,558.2174764249135,,,,,1.0176782650088638,,,4.238087209605239e-05,5.9163253770642606e-12,0.03399492965740063,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.762,0.10380372095595687,73.23011770020102,7.779158370965656,4.000000000000002,1.0,1.077521248430216,0.0,6.077521248430218,79.30763894863124,11.701143792939815,502508940420.5324,0.8278777434091986,6.727872358435288,1.0176782650088638,,,,,,
MOND,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.762,0.10380372095595687,4968.65755210109,23.708308384427077,4.000000000000002,1.0,1.077521248430216,0.0,6.077521248430218,4974.7350733495205,,,,,1.0176782650088638,1.2e-10,83.24001479231549,,,,
TG_edge_limit,gas_thin_hstar0p3,16.6,70.0,2.0000000000000004,-1.0,0.762,0.10380372095595687,519.2920186278214,7.584427184255555,4.000000000000002,1.0,1.077521248430216,0.0,6.077521248430218,525.3695398762517,,,,,1.0176782650088638,,,4.205250044217123e-05,6.543449200993482e-12,0.033939522961920966,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.4765969408345689,-0.1,110.2134367479176,8.626091101840201,4.000000000000002,1.0,1.0,0.0,6.000000000000002,116.2134367479176,11.615967852684683,413016928548.8503,1.056063387762526,11.377933411477596,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.4765969408345689,-0.1,1610.7401150239778,12.752469941517742,4.000000000000002,1.0,1.0,0.0,6.000000000000002,1616.7401150239778,,,,,1.0176782650088638,1.2e-10,64.16945664541886,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.4765969408345689,-0.1,11391.058894611182,31.76812130510665,4.000000000000002,1.0,1.0,0.0,6.000000000000002,11397.058894611182,,,,,1.0176782650088638,,,6.539395440162402e-05,6.005911976676886e-12,0.04191903206768516,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.5347505628802474,-0.05,101.40721265016127,8.209999915961388,4.000000000000002,1.0,0.25,0.0,5.250000000000002,106.65721265016127,11.622313397094457,419095885454.50146,1.0236713536687982,10.560180797245271,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.5347505628802474,-0.05,1722.184120678778,13.689451540052103,4.000000000000002,1.0,0.25,0.0,5.250000000000002,1727.434120678778,,,,,1.0176782650088638,1.2e-10,68.03218808010534,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.5347505628802474,-0.05,7954.766552342953,26.44374038984215,4.000000000000002,1.0,0.25,0.0,5.250000000000002,7960.016552342953,,,,,1.0176782650088638,,,5.947612083049412e-05,1.2647819907296507e-11,0.0407417423293153,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.6,0.0,92.23744398503437,7.784926598263182,4.000000000000002,1.0,0.0,0.0,5.000000000000002,97.23744398503437,11.632007356865627,428555779989.06287,0.9842152852736913,9.643069243158546,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.6,0.0,2176.0760181728865,15.638246710805424,4.000000000000002,1.0,0.0,0.0,5.000000000000002,2181.0760181728865,,,,,1.0176782650088638,1.2e-10,72.36624403383584,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.6,0.0,5019.378734396179,20.897943268655986,4.000000000000002,1.0,0.0,0.0,5.000000000000002,5024.378734396179,,,,,1.0176782650088638,,,5.3977340152792965e-05,1.0780460177262236e-11,0.039692632522723384,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.673211072581178,0.05,82.66368549601533,7.364222860913447,4.000000000000002,1.0,0.25,0.0,5.250000000000002,87.91368549601533,11.646995069009826,443603607216.62836,0.9353283581791129,8.616449721648456,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.673211072581178,0.05,3027.813452475095,18.419038912569462,4.000000000000002,1.0,0.25,0.0,5.250000000000002,3033.063452475095,,,,,1.0176782650088638,1.2e-10,77.22913479589877,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.673211072581178,0.05,2715.0366162184678,15.292250700704267,4.000000000000002,1.0,0.25,0.0,5.250000000000002,2720.2866162184678,,,,,1.0176782650088638,,,4.889192936808332e-05,9.098614057162485e-12,0.03875886616593741,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.7553552470765004,0.1,72.68077846651951,6.968767447640189,4.000000000000002,1.0,1.0,0.0,6.000000000000002,78.68077846651951,11.670711502607306,468502057615.6811,0.8733685074100861,7.470824036557784,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.7553552470765004,0.1,4340.130010396945,21.849015266208436,4.000000000000002,1.0,1.0,0.0,6.000000000000002,4346.130010396945,,,,,1.0176782650088638,1.2e-10,82.68538797218793,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.7553552470765004,0.1,1190.7080111947812,10.233175908220813,4.000000000000002,1.0,1.0,0.0,6.000000000000002,1196.7080111947812,,,,,1.0176782650088638,,,4.420848155788983e-05,1.0819667414061343e-11,0.03792847075299587,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.762,0.10380372095595687,71.90894798921016,6.940556938983503,4.000000000000002,1.0,1.077521248430216,0.0,6.077521248430218,77.98646923764038,11.673026895150924,471006494159.922,0.8679724192204088,7.378573694653233,1.0176782650088638,,,,,,
MOND,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.762,0.10380372095595687,4460.769247914377,22.132467073607277,4.000000000000002,1.0,1.077521248430216,0.0,6.077521248430218,4466.8467691628075,,,,,1.0176782650088638,1.2e-10,83.12675164121556,,,,
TG_edge_limit,gas_mix_hstar0p6,16.6,70.0,2.0000000000000004,-1.0,0.762,0.10380372095595687,1111.3464003372292,9.917321192294324,4.000000000000002,1.0,1.077521248430216,0.0,6.077521248430218,1117.4239215856594,,,,,1.0176782650088638,,,4.386822091418432e-05,8.57143443418152e-12,0.03786921149236415,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.4765969408345689,-0.1,115.91626957211992,9.021681701646415,4.000000000000002,0.0,1.0,0.0,5.000000000000002,120.91626957211992,11.591589143900988,390471322979.7712,1.0582749204431021,11.436020374872417,1.0,,,,,,
MOND,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.4765969408345689,-0.1,1835.9893660693247,13.602797755094338,4.000000000000002,0.0,1.0,0.0,5.000000000000002,1840.9893660693247,,,,,1.0,1.2e-10,62.43051020815497,,,,
TG_edge_limit,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.4765969408345689,-0.1,11553.000488052967,31.286768024136915,4.000000000000002,0.0,1.0,0.0,5.000000000000002,11558.000488052967,,,,,1.0,,,6.831956116560442e-05,7.611215397297534e-12,0.04003890903665743,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.5347505628802474,-0.05,107.75563814067425,8.671782794720839,4.000000000000002,0.0,0.25,0.0,4.250000000000002,112.00563814067425,11.595861129843001,394331190432.805,1.0273722653605208,10.650555635848656,1.0,,,,,,
MOND,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.5347505628802474,-0.05,2009.0983318658132,14.723401335137375,4.000000000000002,0.0,0.25,0.0,4.250000000000002,2013.3483318658132,,,,,1.0,1.2e-10,66.36594126643598,,,,
TG_edge_limit,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.5347505628802474,-0.05,8051.83201222113,25.999467433329464,4.000000000000002,0.0,0.25,0.0,4.250000000000002,8056.08201222113,,,,,1.0,,,6.202500805806198e-05,7.013604383486773e-12,0.03890748332151194,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.6,0.0,99.2654404153027,8.31893257234194,4.000000000000002,0.0,0.0,0.0,4.000000000000002,103.2654404153027,11.602928178712588,400800429925.201,0.9897182247341625,9.766033838251952,1.0,,,,,,
MOND,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.6,0.0,2539.4110293313165,16.773379830194838,4.000000000000002,0.0,0.0,0.0,4.000000000000002,2543.4110293313165,,,,,1.0,1.2e-10,70.78156753946035,,,,
TG_edge_limit,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.6,0.0,5067.21606483203,20.51088298222914,4.000000000000002,0.0,0.0,0.0,4.000000000000002,5071.21606483203,,,,,1.0,,,5.61980627786156e-05,6.2512043064210565e-12,0.03790223779994918,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.673211072581178,0.05,90.33487623033992,7.97589084307789,4.000000000000002,0.0,0.25,0.0,4.250000000000002,94.58487623033992,11.614497815389981,411621276739.43964,0.9430477243892044,8.770971995919552,1.0,,,,,,
MOND,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.673211072581178,0.05,3483.2757953086525,19.59243230981539,4.000000000000002,0.0,0.25,0.0,4.250000000000002,3487.5257953086525,,,,,1.0,1.2e-10,75.73598170509432,,,,
TG_edge_limit,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.673211072581178,0.05,2730.632598333164,15.002875758769202,4.000000000000002,0.0,0.25,0.0,4.250000000000002,2734.882598333164,,,,,1.0,,,5.0827409415772185e-05,6.734008552653099e-12,0.037009824082178164,derived Kcrit limiting curve; no finite normalization and no K prior
NFW,gas_mix_hstar0p3,16.6,73.0,2.0000000000000004,0.0,0.7553552470765004,0.1,80.76166076492976,7.661361840727283,4.000000000000002,0.0,1.0,0.0,5.000000000000002,85.76166076492976,11.633601731684696,430131978466.04877,0.8838737866215705,7.65374143816032,1.0,,,,,,
